가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재년도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
상계로,37.6545515,127.0552566,37.6704119,127.0810663,은행나무+느티나무+벚나무+메타,96,3.21,,양버즘나무가 식재되어 있음,상계로,시도,상계6동 799-2(동부간선 분기점)~상계동 65-16(당고개역),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
방학로,37.6612354,127.0582536,37.6617336,127.0524625,양버즘나무,147,0.55,,양버즘나무가 식재되어 있음,노원로,시도,상계동 666-3(동일로 분기점)~상계교,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
마들길,37.617831,127.069997,37.6400369,127.054804,은행나무+양버즘나무,289,30.9,,중랑천 변 도로의 가로수로 은행나무와 버즘나무가 식재되어 있음,마들로,시도,월릉교~월계동670-1(녹천마을 앞),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
동1로,37.6173531,127.0757277,37.6888294,127.0554343,은행나무+양버즘나무+느티나무+벚나무+메타+단풍+소나무,1554,8.27,,길양쪽 버즘나무와 띠녹지 식재로 숲을 걷는 듯함,동1로,시도,묵동교~의정부시계,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
구례구선,35.166329,127.454513,35.210624,127.473704,왕벚나무,1007,0,2000,구례군 가로수길,구례로,국도,구례구~서시교,061-780-2554,구례군청(산림소득과),2020-07-01,4870000,전라남도 구례군
하동선,35.210023,127.481728,35.191535,127.618899,"왕벚, 배롱, 은행",2053,0,1986,구례군 가로수길,섬진강대로,국도,마산냉천~경남도계,061-780-2554,구례군청(산림소득과),2020-07-01,4870000,전라남도 구례군
산업도로변,35.199099,127.468825,35.259946,127.425424,왕벚나무,1554,0,2003,구례군 가로수길,산업로,국도,3대대~용방죽정,061-780-2554,구례군청(산림소득과),2020-07-01,4870000,전라남도 구례군
산업도로변,35.260265,127.425019,35.354554,127.437140,산수유나무,3577,0,2002,구례군 가로수길,산업로,국도,용방죽정~산동밤재,061-780-2554,구례군청(산림소득과),2020-07-01,4870000,전라남도 구례군
연호마을,34.354147,126.291808,34.354462,126.294071,왕벚나무,70,0.6,2002,1,원금길,군도,연호마을,061-530-5269,산림녹지과,2020-07-14,4930000,전라남도 해남군
강저로,37.120383,128.207844,37.120095,128.227074,이팝나무,397,4,2010,이팝나무길,강저로,시도,휴먼시아~단양통로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
숭인로7길,37.614452,127.023724,37.612076,127.024681,느티나무,11,0.3,,곧고 안정감을 주는 수간을 자랑하는 느티나무길,,,송천초등학교~숭인로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
숭인로13길,37.614563,127.026865,37.612498,127.027193,느티나무,6,0.3,,곧고 안정감을 주는 수간을 자랑하는 느티나무길,,,영훈국제중학교~숭인로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
오현로20길,37.625398,127.037089,37.626958,127.039759,양버즘나무,103,0.4,,넓은 잎의 양버즘나무가 다수 식재되어 시원한 가로수길을 제공해 줌,,,강북문화정보센터~한양아파트,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로105길,37.625103,127.044849,37.626518,127.047391,은행나무,64,0.3,,가을철 노랗게 물든 은행나무길과 늦가을 아름다운 은행낙엽을 볼 수 있는 아름다운 가로수길,,,북서울꿈의숲방면~한천로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로115길,37.631429,127.037271,37.362871,127.038725,은행나무,14,0.2,,가을철 노랗게 물든 은행나무길과 늦가을 아름다운 은행낙엽을 볼 수 있는 아름다운 가로수길,,,번동초등학교~한천로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로139길,37.638546,127.024745,37.640062,127.026639,은행나무,38,0.2,,가을철 노랗게 물든 은행나무길과 늦가을 아름다운 은행낙엽을 볼 수 있는 아름다운 가로수길,,,노해로8길방면~한천로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로150길,37.644831,127.027065,37.642922,127.022689,은행나무,75,0.4,,가을철 노랗게 물든 은행나무길과 늦가을 아름다운 은행낙엽을 볼 수 있는 아름다운 가로수길,,,강북중학교~한천로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로159길,37.644019,127.018801,37.644872,127.019834,단풍나무,14,0.14,,가을철 붉게 물든 오색단풍을 감상할 수 있는 아름다운 가로수길,,,삼양로116길방면~한천로방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
도봉로66길,37.630248,127.025601,37.630636,127.026979,이팝나무,19,0.95,,하얀꽃을 가진 이팝나무가 인상적인 가로수길,,,미아현대아파트~성신여대,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
오현로9길,37.623984,127.032160,37.616583,127.034050,이팝나무,42,0.84,,하얀꽃을 가진 이팝나무가 인상적인 가로수길,,,미아동 258-188~꿈의숲 해링턴 플레이스아파트,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
문화의 거리,38.094500,127.075600,38.109700,127.079600,느티나무,514,2.34,1985,느티나무거리,대로2류,대로,연천시가지,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
와초리 은행나무,38.113700,127.074900,38.147600,127.095600,은행나무,536,4.41,1990,은행나무거리,3번국도,국도,현가삼거리~와초리3번국도,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
대광리 은행나무,38.166100,127.104700,38.207800,127.133900,은행나무,340,2.52,1990,은행나무거리,3번국도,국도,연천경계~대광리역,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
전곡 시가지,38.006500,127.065700,38.029200,127.065100,벚나무,2222,9.94,2001,벚나무 거리,3번국도,국도,"밤골, 유적지주변~국도3호선",031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
군남 은행나무,38.035400,127.027300,38.129600,127.060900,은행나무,1092,9.48,1987,은행나무거리,국지도78호선,국지도,진상리~상리삼거리,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
초성 대추나무,37.975500,127.065900,37.985400,127.068900,대추나무,84,1.43,2009,대추나무거리,3번국도,국도,3번국도 동두천경계지점,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
동이리 이팝나무,38.016900,127.004000,38.013000,127.010300,이팝나무,130,0.68,2018,이팝나무거리,군도4호선,군도,동이리 군도4호선,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
왕징 이팝나무,38.071600,127.002500,38.069500,126.952900,이팝나무,1037,6.35,2004,이팝나무거리,군도8호선,군도,무등리~동중간,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
장남 벚나무,38.001400,126.876900,37.987900,126.849100,벚나무,489,3.37,2006,벚나무 거리,지방동372호선,지방도,백학장남경계~고랑포리,031-839-2343,연천군,2020-06-26,4140000,경기도 연천군
순창 메타세콰이어길,35.371624,127.114667,35.389853,127.100504,메타세콰이어,364,3.1,1982,"1982년 순창군 팔덕면 지방도792호선 도로(강천산~내장산 연결)에 메타세콰이어를 식재하여 특별히 잘 가꾸어진 숲길로서, 가로수길 하단부에 맥문동을 식재하여 더욱 아름다운 경관을 느낄 수 있으며  도로 선형이 자연스런 굴곡을 형성하여 사진 찍기 좋은 명소임.",지방도792호,지방도,순창군 순창읍~순창군 팔덕면,063-650-1921,전라북도 순창군청,2020-07-02,4770000,전라북도 순창군
의사총사거리~문화회관,36.604665,126.669793,36.594932,126.653114,"소나무, 팥배나무",310,2.6,,홍성군 가로수길,국도21,국도,의사총사거리~문화회관,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
국도21-광천,36.535986,126.630936,36.527239,126.625186,"왕벚나무, 이팝나무",314,1.1,,홍성군 가로수길,국도21,국도,국도21-광천,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
국도21-금마,36.597809,126.686903,36.627315,126.735725,"왕벚나무, 이팝나무",415,6,,홍성군 가로수길,국도21,국도,국도21-금마,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
국도21-홍북,36.627571,126.735988,36.642486,126.747627,"왕벚나무, 이팝나무",149,2,,홍성군 가로수길,국도21,국도,국도21-홍북,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
국도21-구항,36.538414,126.632423,36.569576,126.650613,"왕벚나무, 이팝나무",324,3.9,,홍성군 가로수길,국도21,국도,국도21-구항,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
문화회관~갈산사거리(갈산),36.596218,126.584086,36.602261,126.548122,"왕벚나무, 이팝나무",930,6.2,,홍성군 가로수길,국도29,국도,문화회관~갈산사거리,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
문화회관~갈산사거리(구항),36.585501,126.631832,36.595979,126.584256,"왕벚나무, 이팝나무",748,4.9,,홍성군 가로수길,국도29,국도,문화회관~갈산사거리,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
문화회관~갈산사거리(홍성),36.585616,126.632927,36.593827,126.651816,"왕벚나무, 이팝나무",414,2,,홍성군 가로수길,국도29,국도,문화회관~갈산사거리,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
남부우회도로,36.585608,126.633506,36.596583,126.686564,"왕벚나무, 이팝나무",655,6.7,,홍성군 가로수길,국도29,국도,남부우회도로,041-630-1268,홍성군청,2020-07-07,4600000,충청남도 홍성군
백일홍명품길,36.72189213,129.4421429,36.72559379,129.3411206,백일홍,,24,2009,"1988년부터 2009년까지 평해~백암온천간 조성한 백일홍 꽃길로 2001년 산림청과 생명의숲가꾸기국민운동, 유한킴벌리가 공동주최한 제2회 아름다운 숲 전국대회에서 아름다운 거리숲 우수상을 수상한 꽃길",,,평해삼거리 ~ 백암온천,,경상북도 울진군청,2020-07-13,5250000,경상북도 울진군
도봉로,37.692226,127.045126,37.609152,127.030323,은행나무+이팝나무+소나무+복자기+산딸나무+산수유,1004,4.1,,많은 수의 은행나무가 우거진 길로써 가을철 노란 은행나무길의 아름다움을 느낄 수 있음,,,미아사거리~도봉산역인근,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
삼양로,37.663829,127.012204,37.604231,127.025159,은행나무+양버즘나무+벚나무+이팝나무+단풍나무+은단풍나무+소나무+튜울립나무+라일락+배롱나무+선주목,1475,5.9,,벚나무와 은행나무가 함께 있어 봄철 벚꽃길의 화사함과 가을철 은행나무길의 따스함을 느낄 수 있음,,,길음역교차로~북산산역,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
노해로,37.635245,127.023173,37.655716,127.067009,은행나무+양버즘나무+이팝나무+은단풍나무+소나무,290,1.2,,노란빛을 띠는 은단풍 꽃이 4~5월에 개화해 아름다운 모습을 보여줌,,,"수유사거리~상계6,7동주민센터교차로",02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
한천로,37.648257,127.014294,37.624272,127.049458,은행나무+양버즘나무+이팝나무+단풍나무+은단풍나무+소나무,1033,5.9,,국립 4.19민주묘지입구로 시작하는 해당 가로수길은 넓은잎이 울창한 양버즘나무로 운치가 있음,,,국립4.19민주묘지입구~월계2교교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
월계로,37.609117,127.030334,37.624142,127.049603,이팝나무+소나무,244,2.5,,하얀꽃을 가진 이팝나무가 인상적인 가로수길,,,미아사거리~월계2교교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
솔샘로,37.617105,127.029704,37.618782,127.008944,은행나무+은단풍나무+소나무,403,2,,사시사철 푸른 소나무가 많이 식재된 가로수길로 겨울에도 따스한 느낌을 줌,,,삼양입구사거리~강북구민운동장교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
덕릉로,37.633778,127.013511,37.636604,127.036207,은행나무+양버즘나무,402,2,,넓은 잎의 양버즘나무가 다수 식재되어 시원한 가로수길을 제공해 줌,,,한신대교차로~우이제3교교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
오현로,37.616416,127.029971,37.630606,127.041517,은행나무+느티나무+벚나무+회화나무+느릅나무+라일락+산수유+공작단풍나무,599,2.2,,"벚나무, 느릅나무, 회화나무 등 다양한 수종의 가로수가 식재되어 보는 즐거움이 있음",,,송중초교앞교차로~강북구민운동장교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
인수봉로,37.620351,127.012042,37.647339,127.010421,은행나무,631,3.1,,다수의 은행나무가 식재되어 가을철 노랗게 물든 가로수길을 볼 수 있음,,,솔샘문화정보도서관~국립4.19묘지교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
삼각산로,37.637584,127.005614,37.642423,127.022109,은행나무+느티나무+벚나무+소나무,302,1.3,,가을철의 은행나무와 겨울철의 소나무가 아름다움,,,본원정사~광산사거리,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
오패산로,37.637841,127.025718,37.611689,127.035004,은행나무+양버즘나무+벚나무+잣나무,267,3.1,,유실수인 잣나무가 다수 식재된 가로수길,,,수유역~방천시장입구교차로,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
솔샘로67길,37.617207,127.028809,37.623625,127.025666,은행나무,230,1.5,,가을철 노랗게 물든 은행나무길이 아름다운 가로수길,,,삼양입구사거리방면~으뜸어린이공원,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
수유로,37.631135,127.017808,37.636189,127.023007,은행나무+양버즘나무+이팝나무,76,0.8,,5~6월 흰꽃을 피우는 이팝나무가 우거진 가로수길,,,수유일공원방면~수유사거리방면,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
